id,accX,accY,accZ,gyroX,gyroY,gyroZ,timestamp
4792b48c-49ac-4b0a-9c7b-0dcb76bef1d1,0.12,0.89,-0.05,,,,2024-03-22 16:00:33.629
4793b2c9-1228-44a2-b64f-86f85b7530e5,0.05,0.98,-0.17,,,,2024-03-22 16:00:26.482
4796a617-db59-4efe-b4f5-7c5ff041a754,-0.56,-0.19,0.24,,,,2024-03-22 16:00:10.634
47972a01-b56f-43ec-9ce6-7e7a9cb98b57,1.16,0.84,0.34,,,,2024-03-22 16:04:21.645
47984707-8d6e-4128-b47e-046081292e72,-0.51,-1.2,-0.41,,,,2024-03-22 15:59:48.189
47993617-9f40-4c1b-9049-aaa50d6b770e,0.21,0.81,-0.05,,,,2024-03-22 16:00:26.739
479ca013-47b6-4d51-b875-7ebedc4d8940,0.26,0.92,-0.24,,,,2024-03-22 16:00:50.187
47a4f5dd-4d3c-4ff0-8b36-c4a9fd98f6ec,0.07,1.09,-0.05,,,,2024-03-22 16:03:33.595
47a7fa4b-6f06-4420-8baf-f844d247739f,-0.16,0.2,-1.37,,,,2024-03-22 16:00:53.345
47a8acc7-7295-49ea-97f1-894ecc5d9894,0.3,-0.98,0.6,,,,2024-03-22 16:03:48.033
47a9c21c-68f6-4fa3-a92a-e75a438db7de,0.1,0.98,0.19,,,,2024-03-22 16:01:01.300
47b2f38f-38cd-4e2a-9caa-32c3af72d6a5,0.37,0.8,-1.3,,,,2024-03-22 16:05:12.865
47b3047d-d3b8-4e61-b97f-ec231d64d9f9,0.15,0.63,-0.04,,,,2024-03-22 16:04:52.342
47b69d5f-1dae-4032-ae30-cf758cdf231f,0.05,-0.13,0.22,,,,2024-03-22 16:05:17.984
47b6aae9-87fc-407a-8eb9-02919a8ce470,-2.21,-1.36,-0.21,,,,2024-03-22 16:06:00.373
47ba16a2-d275-4944-b0a1-8e0a23de47fa,-0.85,0.21,-1.04,,,,2024-03-22 16:04:56.799
47bdd351-f318-494c-9cc5-516c6dd75ae8,2.11,-1.68,1.41,,,,2024-03-22 16:04:15.389
47c0253e-d9f2-4283-ab07-5f5a4980fb04,-0.32,1.02,-0.11,,,,2024-03-22 16:02:18.434
47c1a652-9ac0-4748-b290-cc60a9920185,-0.93,-1.73,2.75,,,,2024-03-22 16:03:36.736
47c60348-1b65-4f61-8898-79f0d727ce49,0.05,0.84,0.27,,,,2024-03-22 16:00:07.536
47c773f5-8fcf-49e7-8b4c-7121e5b6b96a,0.1,0.98,0.21,,,,2024-03-22 16:01:01.078
47cbcd80-f187-4f2b-8834-da1497329615,2.99,-1.34,0.17,,,,2024-03-22 16:03:50.055
47cbfb4c-e3c6-436e-adf1-1c6438125bc8,0.41,-0.34,1.52,,,,2024-03-22 16:02:06.734
47cd7060-6cd4-482e-9650-46e5641424a1,0.17,0.93,0.35,,,,2024-03-22 15:59:46.606
47cdccbd-4d43-4b9b-8efb-4fbda50df09e,0.0,-0.02,0.03,,,,2024-03-22 16:02:22.619
47d4bf2a-01f5-412d-ac16-753d9316cc6c,0.17,4.2,0.17,,,,2024-03-22 16:05:36.116
47d5dc72-27ef-41d9-a534-c916c12db8c0,0.01,0.99,-0.06,,,,2024-03-22 16:04:05.276
47d68e41-0feb-4c0f-8a8c-493cf0f77d10,0.51,0.81,0.16,,,,2024-03-22 16:04:52.700
47d72ffe-b3f5-4098-a121-d508c7989690,1.44,0.83,0.73,,,,2024-03-22 16:04:13.053
47dabc6f-0ef6-443e-8bd2-07292af0996b,0.0,-0.41,-0.12,,,,2024-03-22 16:02:24.109
47dc05df-aa59-43ca-9f39-0305b1c1ec45,-0.29,-0.13,-0.65,,,,2024-03-22 16:00:52.539
47dfca12-dc94-477a-8ef9-8036916d2673,0.1,0.39,-0.0,,,,2024-03-22 16:04:39.518
47e35658-2ece-4f70-9a33-a30241119e39,-0.55,-0.39,-0.16,,,,2024-03-22 16:02:46.424
47e97f96-d179-4c6b-9d33-eb29012db43d,0.02,0.96,-0.11,,,,2024-03-22 16:00:25.926
47eb8e06-5a9c-4b2c-985b-8cdc93c1d44b,0.1,0.99,0.19,,,,2024-03-22 16:01:01.266
47ebe131-6b47-48fa-8812-f16af9760069,-0.37,1.32,0.78,,,,2024-03-22 16:05:35.046
47ed8bf0-3b1d-4e41-9c44-aab1bbe80085,0.06,0.07,-0.01,,,,2024-03-22 16:01:30.822
47efc02f-c20e-474c-9620-c91f0a7d2f1c,-0.64,0.72,0.32,,,,2024-03-22 16:05:50.033
47f34f0b-d905-4035-9da3-70816a77927d,-0.77,0.63,0.23,,,,2024-03-22 16:04:02.873
47f42fa0-2c08-44e6-877f-2ea508ea1c15,-0.34,1.14,-5.07,,,,2024-03-22 16:01:30.870
47f5a8b9-f5fc-4488-a10d-e0a42efff259,-0.49,0.38,0.81,,,,2024-03-22 16:05:47.606
47f63b3d-1aa2-4c2e-80b0-631e892a7864,-0.16,0.11,0.89,,,,2024-03-22 16:05:03.672
47fa2c6f-5709-4c78-9141-f02ca1a760d9,0.23,-0.15,-0.86,,,,2024-03-22 16:01:35.734
480124aa-0742-408e-ae19-f5103338a775,0.12,0.06,1.05,,,,2024-03-22 16:00:59.781
4801b2f8-03d8-4d20-b29e-86cedda2cc9f,3.64,-1.87,1.22,,,,2024-03-22 16:03:44.930
4804c864-9eb6-4009-8b9e-3a2c9ea091f1,0.04,0.92,-0.15,,,,2024-03-22 16:00:49.251
48067156-14d8-468a-bfe8-189099bb9d17,-2.21,3.98,-0.15,,,,2024-03-22 16:02:31.942
48084b8b-fb2c-46fc-af95-6056cfde3284,0.57,0.04,-0.48,,,,2024-03-22 16:01:57.155
480f29e4-1e4a-4624-835c-b8ca9980e803,-0.5,-0.36,0.25,,,,2024-03-22 16:00:10.184
48116d07-7b19-44fa-bad4-bcf0a09c5c41,1.18,-1.87,-0.28,,,,2024-03-22 15:59:57.232
48144efb-bec1-43a6-949a-d45f56dc86dd,-0.18,0.35,-0.77,,,,2024-03-22 16:02:55.647
4818b4c2-2ae4-4d99-b25c-3a31fb9bfa91,0.63,-0.63,-0.35,,,,2024-03-22 16:02:58.805
48193196-5259-4aea-83f1-c88640af6854,0.43,-1.97,2.08,,,,2024-03-22 16:04:28.309
4819ec9f-720d-4851-b528-767a1755cad8,0.71,-0.42,-0.54,,,,2024-03-22 16:03:02.139
481a78a2-2717-45ab-a1a5-8d445c79b102,0.67,0.71,0.48,,,,2024-03-22 16:02:11.111
481a8efa-7d0f-4505-88e3-ff623531603f,0.17,0.92,0.35,,,,2024-03-22 15:59:46.567
481ae8fe-343b-4fc3-9393-b6a552bec0bc,-0.02,-0.05,-0.0,,,,2024-03-22 16:05:26.812
481f0460-528d-4398-a181-95b9afb5801e,0.13,0.87,-0.26,,,,2024-03-22 16:00:11.315
481f83e0-ba2b-4f0e-8dc5-319f61b2efdd,0.27,0.98,-0.3,,,,2024-03-22 16:00:25.925
481ffda4-252a-497a-aa27-66a6b6194530,0.35,0.69,-0.55,,,,2024-03-22 16:03:20.669
4823c858-cd23-4cba-99ba-1f197943a628,0.57,0.52,1.09,,,,2024-03-22 16:00:44.163
4827e9fb-58ff-4081-8be0-7172f426ded1,-0.87,1.06,1.01,,,,2024-03-22 16:05:05.657
4828b742-3159-4e8f-b763-269cb4332fd6,0.03,1.27,0.05,,,,2024-03-22 16:03:25.175
48291fcf-7c8e-414d-82a6-55200afc211c,-0.2,0.14,0.08,,,,2024-03-22 16:04:50.444
4829a1ab-e740-47ca-8d24-8f6cc372ffc7,-0.02,1.0,0.24,,,,2024-03-22 16:02:21.857
482aabf1-f7a7-48a0-9dc9-667f9fa261d0,2.82,-0.34,2.79,,,,2024-03-22 16:03:42.233
482ac0b0-f187-4249-9ac3-0a5751d10172,0.07,0.84,0.02,,,,2024-03-22 16:04:07.792
482c18b7-f59f-422f-b9c1-e67b210a4845,0.22,0.84,0.84,,,,2024-03-22 15:59:44.944
482f9e40-7b04-4059-bffc-9046c2b459b9,0.52,0.93,-2.36,,,,2024-03-22 16:02:52.503
4830c5af-5a69-415b-86a1-6a0ee1ad61e1,0.11,0.58,0.82,,,,2024-03-22 16:04:13.274
4832a999-4c19-4124-99ca-bca06e53cd64,0.44,0.65,-0.15,,,,2024-03-22 16:00:20.391
48332cfe-0c3b-42c0-b404-21941c2cbb25,0.39,-0.09,-3.36,,,,2024-03-22 16:03:35.529
4834f88f-c957-4dcc-8891-8d82d3a5c522,0.73,-0.52,-0.46,,,,2024-03-22 16:03:02.588
483a5eff-5f9b-4c22-852d-e82f46ed3854,0.12,0.76,-0.26,,,,2024-03-22 16:00:11.312
483ad63a-b022-4a6f-9955-05039a279b65,-0.23,1.24,0.12,,,,2024-03-22 16:00:19.363
483c232b-fb1a-4781-bd06-eedf65efbd11,-0.28,0.41,0.55,,,,2024-03-22 16:02:05.840
483f58e8-e966-4508-8ed9-628db2c585a3,-0.07,0.02,0.78,,,,2024-03-22 16:05:10.610
4840f98c-36c9-42c8-9a86-c692976792dd,0.56,0.21,-0.24,,,,2024-03-22 16:03:18.690
48427f16-7301-46a2-ab7d-e4d6a46e418a,0.18,-1.92,-0.68,,,,2024-03-22 15:59:57.136
48463c9d-b1c5-4f79-a8cf-4b704dc381d4,-0.01,0.01,-1.12,,,,2024-03-22 15:59:41.743
4848939f-286c-4db6-a369-2f6535d79506,-0.33,0.2,-1.02,,,,2024-03-22 15:59:42.741
484ac309-a471-41ed-a58a-ec1a3a0129d2,-7.48,13.36,-4.83,,,,2024-03-22 16:05:27.305
484c0c1a-7846-4d66-a266-eaa5e87d812e,-0.45,-0.18,0.87,,,,2024-03-22 16:03:51.724
484e6470-4a47-4a76-8d90-3341e0245033,-0.08,-0.06,0.25,,,,2024-03-22 16:00:58.343
484e9675-5b8f-4fec-a0d1-cab369493165,0.17,0.6,-0.71,,,,2024-03-22 16:03:19.731
484fd89b-537b-4c65-b56f-1d6371f12859,-1.06,0.2,-0.1,,,,2024-03-22 16:01:23.139
485048e3-f7f7-40d8-8477-53da2dbdf640,0.04,0.96,0.05,,,,2024-03-22 16:02:32.974
48507bd7-27d3-4f77-b36f-c673b8dd23b3,-0.57,0.69,0.22,,,,2024-03-22 16:05:57.140
4852b671-2d49-4db8-b1f8-92726e73c7cf,-1.01,-0.17,-0.19,,,,2024-03-22 16:06:03.508
4852b893-6864-45c3-9dbc-c95873a37f40,0.07,-1.0,0.32,,,,2024-03-22 16:01:48.155
48534290-ad25-4995-bf9e-16843d056518,0.06,1.12,0.17,,,,2024-03-22 16:01:39.874
4854c719-5e65-4ff6-af86-51fecb3e4194,0.55,0.1,-0.98,,,,2024-03-22 16:03:09.331
48577c26-71d7-4d7d-956b-9f7fce9aee40,-0.05,0.94,0.06,,,,2024-03-22 16:00:20.772
4858da2b-e873-4e9e-a353-a97477cbb23c,-0.04,1.04,0.03,,,,2024-03-22 16:02:14.707
48595db4-0ff4-42ce-ada6-1927718a8197,-0.58,0.74,0.26,,,,2024-03-22 16:05:57.137
485e790a-b181-4406-b857-fbaf7bcda69f,-4.36,-2.93,0.62,,,,2024-03-22 16:02:48.090
48614bbe-5ed8-43b4-8199-60438d7ef01d,-0.06,0.04,0.47,,,,2024-03-22 16:05:47.286
4865b4ae-55f3-43f7-b29a-8b6fc84913db,0.76,1.12,0.54,,,,2024-03-22 16:00:21.710
486974ba-6211-4556-9f78-05960ee70cc5,0.61,0.33,0.42,,,,2024-03-22 16:05:16.593
486c2803-2964-44e0-b03d-ce2c8f6404b2,-0.1,1.76,0.89,,,,2024-03-22 16:02:22.261
48741491-3ef2-45e6-8c81-1d5b7dc2b9d4,0.43,0.41,0.93,,,,2024-03-22 16:02:11.327
487ac9f0-6ad1-467a-aa79-7e11d8366004,-0.63,0.65,0.47,,,,2024-03-22 16:05:50.697
487b8e46-74fb-4c00-a7c7-67d748c90586,-0.84,-0.6,0.21,,,,2024-03-22 16:02:46.741
4886dd60-f804-434c-b8e1-a3f1da902f78,-0.79,0.73,0.68,,,,2024-03-22 16:01:14.403
48875fdd-cc29-4323-8c79-8817b3ea4392,-0.24,-0.64,-0.15,,,,2024-03-22 15:59:48.632
48884361-a2ba-485e-b447-f6e2eb9b5a80,5.93,-4.36,-0.74,,,,2024-03-22 16:03:17.843
48888f3b-282d-4d49-823d-7cedce4f7d91,0.41,-1.18,2.49,,,,2024-03-22 16:03:40.834
488ddaae-b07e-41a8-8146-cce08375fcfc,0.64,0.5,0.12,,,,2024-03-22 16:04:33.491
48945d13-9edd-425d-83d6-67a52af44773,0.73,0.31,0.36,,,,2024-03-22 16:00:00.550
48964796-8855-43ac-9036-7d1611cccf89,-0.08,-0.35,-0.62,,,,2024-03-22 16:05:10.705
489766e3-3897-48da-99a1-b468103ce2e2,-0.13,0.01,0.27,,,,2024-03-22 16:05:12.680
489b1997-a238-4da0-b5b3-a46681fbacc8,-0.12,0.99,0.09,,,,2024-03-22 16:02:23.297
489d9e76-1f06-4847-ae06-217cbc471b47,-9.06,-3.42,7.58,,,,2024-03-22 16:01:48.961
48a3b07a-d241-4066-aa87-401e865196c5,2.39,0.0,-1.76,,,,2024-03-22 16:03:05.112
48a58fa9-2a79-4dea-a9ab-0f5e97cba57d,0.31,-0.17,0.29,,,,2024-03-22 16:04:39.331
48a793dd-fd8b-4106-8c8b-cbfcf1b207c7,0.22,0.12,-0.12,,,,2024-03-22 16:05:37.247
48ae0793-2924-4f98-889c-715749ca229a,0.2,0.92,0.36,,,,2024-03-22 15:59:46.927
48ae8ea3-d053-48da-ab5d-c37e94332c85,-0.53,-0.77,0.09,,,,2024-03-22 16:00:40.475
48af8a62-56a6-49b1-b7a7-d6ba9017652b,-0.9,0.49,1.37,,,,2024-03-22 16:02:02.238
48b281be-e127-4d65-877f-35ce39302e64,1.22,0.21,-0.98,,,,2024-03-22 16:04:21.691
48b67f76-f936-4f6e-9844-673c763ca310,0.07,1.01,0.01,,,,2024-03-22 16:00:34.764
48b92cfe-0b98-4fbb-a4ae-45cf816a8cbb,0.01,-2.59,-0.79,,,,2024-03-22 15:59:52.772
48bd0f30-d051-46db-ae60-d2c1d6399eb8,4.92,-7.6,-2.14,,,,2024-03-22 16:04:25.427
48c30313-2e71-432c-b577-2d3432244c2a,-0.47,0.94,0.17,,,,2024-03-22 16:01:07.161
48c7af32-ce2b-4819-b410-f52de2630ba5,0.01,0.92,0.29,,,,2024-03-22 16:04:44.912
48cb3ff5-254d-4a3f-847d-bf6e83206e4d,-0.1,1.32,0.08,,,,2024-03-22 16:02:15.198
48cbb812-6422-40bd-88b8-94163a34ecf2,0.08,0.55,0.06,,,,2024-03-22 16:04:39.068
48cbe818-29a2-49ca-b6b5-61ba44a2cd48,-0.13,1.2,0.1,,,,2024-03-22 16:00:23.962
48cd7ca2-6498-4463-b107-9bba765f394b,-0.07,1.07,0.04,,,,2024-03-22 16:02:15.969
48d85133-e690-41b6-bdcf-a1daaca46ad3,0.01,0.81,0.03,,,,2024-03-22 16:02:35.533
48d99e0f-5739-4543-a6e5-114dcfc25067,-0.17,0.94,-0.0,,,,2024-03-22 16:00:28.052
48d9b159-663d-4ed1-b42d-7faeeda90ec1,-0.79,0.59,0.32,,,,2024-03-22 16:04:04.053
48dc2760-374b-46d1-aaa4-46c318580c28,0.87,0.53,0.04,,,,2024-03-22 16:04:33.039
48e1ddcb-ff21-4364-a238-0a7b5c40ddb4,0.82,-0.97,-1.0,,,,2024-03-22 16:02:51.599
48e4d79b-ee87-4974-b2df-1700ee9fd203,0.21,-1.4,1.4,,,,2024-03-22 16:00:43.982
48e58c3e-72c9-4e60-922a-30d4c4c4901b,0.04,0.97,0.45,,,,2024-03-22 16:02:42.647
48e75881-3aef-4e59-bb3d-8e78cd8f30f6,2.8,1.68,-1.6,,,,2024-03-22 16:03:03.838
48e79c9e-8afd-428c-be61-6c82da110b2e,0.08,0.91,0.06,,,,2024-03-22 16:03:27.916
48f5d172-c85a-473d-ab22-22bbb1bf8430,0.41,1.03,0.87,,,,2024-03-22 16:04:37.754
48f9b64b-2e8e-406a-85f6-05fd11a1f9bb,0.02,1.1,-0.17,,,,2024-03-22 16:01:53.689
490221f9-af19-438a-b194-e1c114a3eb21,0.38,1.09,0.09,,,,2024-03-22 16:01:39.061
4907287a-bca4-445f-a59c-56ddc86ceff3,0.11,1.11,0.04,,,,2024-03-22 16:03:28.104
490935f6-0e70-436f-a5fa-16195f3ab0a9,-0.63,0.68,0.43,,,,2024-03-22 16:05:50.389
490a267a-bbb8-4a0d-b9db-1c4dcca8831b,-6.38,7.73,3.82,,,,2024-03-22 16:01:51.531
490f1fda-6eb4-4f0f-aa20-d3f2ee30ecee,0.27,1.0,0.14,,,,2024-03-22 16:04:44.059
4917b723-308d-49b4-b334-40140ca6857d,0.23,1.86,0.37,,,,2024-03-22 16:02:35.574
49193346-9ff2-476b-a048-80a81573b2b7,-0.17,1.01,-0.06,,,,2024-03-22 16:00:30.609
4920691a-9de8-47dc-8233-85851037a09c,-0.1,-8.59,-3.5,,,,2024-03-22 16:04:22.323
492219a2-febd-4e56-942a-bf02f33ce678,8.7,-1.74,2.35,,,,2024-03-22 16:04:22.409
492517e4-42c0-4a5d-90b3-188960af00f4,-2.95,-8.77,3.2,,,,2024-03-22 16:02:00.432
49298e2d-a637-4fee-81d0-650ec8d6d56e,-0.63,-4.5,0.32,,,,2024-03-22 16:01:50.945
492fb665-5193-46b5-b369-17fb69a3e911,-0.71,0.73,0.15,,,,2024-03-22 16:05:48.498
4933a5b2-20fc-4618-a20b-cba7b3d6dbc7,4.47,1.71,-14.34,,,,2024-03-22 16:00:02.722
4934bbe9-8f1d-4081-a69b-a21637935c48,1.01,-1.33,-0.86,,,,2024-03-22 16:05:46.430
493dfcf3-c82f-48ac-9a7c-77ddc9dd112a,-0.09,0.64,-0.58,,,,2024-03-22 16:04:54.509
49411684-a9c7-4b8e-b7d1-6cad477a29e5,-0.02,1.33,0.05,,,,2024-03-22 16:04:08.825
49428c88-b476-4005-ad38-5b4f5ee1014a,0.73,-0.52,-0.72,,,,2024-03-22 16:02:59.385
49433618-f13a-4be0-b405-84a8ddf6729e,2.47,-5.64,-1.38,,,,2024-03-22 16:03:42.500
49452ffc-cda7-4329-8073-1d7167b669fa,1.68,-1.17,-0.0,,,,2024-03-22 15:59:57.736
49456094-6d8d-4ef4-bf3f-832f403e3c84,2.72,8.14,-7.86,,,,2024-03-22 16:02:50.935
49482a4f-8f55-4c9d-8b05-62219bf57315,-0.51,-0.13,0.62,,,,2024-03-22 16:02:49.218
4948fea5-f6b1-4ef6-a5dc-5f65bece7dbd,6.93,0.41,-1.59,,,,2024-03-22 16:03:41.458
494bb2d6-28f7-42cd-87a3-203f77897352,0.87,0.35,1.12,,,,2024-03-22 15:59:59.838
494be464-26d2-4f92-9952-f40b8abbe674,-0.14,0.93,0.0,,,,2024-03-22 16:00:18.879
494d3e5c-3740-4b8a-abdf-cf8ae4cefa3d,-2.4,2.07,-0.81,,,,2024-03-22 16:02:02.330
494e7b4e-a2f4-4b94-bd1a-2717ee63d454,0.48,0.44,0.76,,,,2024-03-22 16:04:43.507
49505b2d-8055-4584-9eda-a5f8eaa568a3,-0.28,-0.94,0.25,,,,2024-03-22 16:01:44.869
495433c2-3266-48e1-97d1-3dd821159a30,0.49,1.86,0.18,,,,2024-03-22 16:04:44.102
4958594f-feb7-430e-9a8f-994fec553ab6,-1.24,0.77,2.04,,,,2024-03-22 16:03:59.331
49604e63-17f9-41f9-90d7-875daeaf05bc,-0.4,0.03,-0.44,,,,2024-03-22 16:04:56.427
49622502-e4e6-4210-b90d-1fcd8fc44f43,-0.01,0.45,-0.05,,,,2024-03-22 16:00:48.612
496b6809-4548-4583-9d71-edc53a7cc511,0.15,3.26,0.12,,,,2024-03-22 16:05:36.163
49719da9-e714-4095-bc3a-e2e8619b1727,0.37,-0.5,-0.43,,,,2024-03-22 16:05:10.783
49724256-2324-4263-8352-5f4afd21da40,-0.04,-0.09,-0.18,,,,2024-03-22 16:05:15.960
49742896-8770-48d9-9e0c-3bf69003728a,3.19,-3.8,1.03,,,,2024-03-22 16:02:08.625
49758be3-275d-47e6-b11a-13ecfb91cccc,-1.09,2.4,-0.61,,,,2024-03-22 16:01:58.680
4975e297-ccd8-4d88-b61c-22918b2d661f,0.05,1.11,0.08,,,,2024-03-22 16:02:10.248
4978f834-49df-4f82-8c23-eb6a4f75e0d0,-0.82,0.77,0.27,,,,2024-03-22 16:04:03.511
49790a55-a35e-4bb8-9442-ab95207d98ee,0.03,1.73,0.1,,,,2024-03-22 16:03:25.854
497c1516-8e09-421c-a06f-90799d910778,-0.64,0.9,-0.22,,,,2024-03-22 16:05:28.247
497f061e-2cdb-4cf9-a99e-919e46bde540,0.06,0.6,-0.38,,,,2024-03-22 16:00:14.505
4984d1e5-902f-4398-8ba4-90c605886713,-0.24,0.12,-0.23,,,,2024-03-22 16:00:53.838
498535f4-c8fb-4c02-bdab-b70b42f81521,0.02,0.22,0.28,,,,2024-03-22 16:04:47.890
4985e9de-e070-41a7-91c6-9641ff65cb55,1.27,1.29,-0.36,,,,2024-03-22 15:59:54.977
498f8512-9fee-45ff-b287-0261b539cd7b,-0.93,0.12,2.24,,,,2024-03-22 16:01:43.841
4991d316-4ed8-429f-9ef6-b96d71e6bea6,-0.69,1.54,-0.92,,,,2024-03-22 16:01:12.197
499213cf-96d9-46bd-810a-919d929615d6,-0.31,-0.35,0.29,,,,2024-03-22 16:00:07.264
4994c55b-a8d8-4b1b-8331-8cbb2549b533,0.93,1.24,-0.64,,,,2024-03-22 16:02:32.344
499b3e5b-c6bc-4c59-a5c3-23e53448c691,-0.09,1.0,0.09,,,,2024-03-22 16:00:21.988
499cd5a2-2079-4d58-b9db-cc14bdad6714,0.81,0.42,0.03,,,,2024-03-22 16:01:35.332
499faf2f-7d2d-42bd-88fb-6182b79a863a,-0.45,0.03,0.19,,,,2024-03-22 16:00:41.368
49a0bb54-2714-415d-8de5-0ced8c0169ff,1.21,-0.44,0.43,,,,2024-03-22 16:01:55.674
49a36827-ec1a-4b05-9e05-01094acd9fe2,-0.27,-3.62,-0.46,,,,2024-03-22 16:03:56.719
49adb813-4f57-4ec9-8264-2fad6a4f6c31,0.31,0.22,1.31,,,,2024-03-22 16:00:58.924
49b11efe-00f5-44b1-8e05-c5aa2e115399,3.84,-2.05,6.2,,,,2024-03-22 16:03:42.185
49b221fe-687d-41af-b980-7a826d009556,-0.62,1.39,0.13,,,,2024-03-22 16:01:06.847
49b3ee10-f2e0-46e0-b6b0-d36802557ab7,-0.56,0.64,0.45,,,,2024-03-22 16:05:49.177
49b5c1bb-713c-4527-95c5-3d46c3597ba4,-2.86,-1.73,-0.83,,,,2024-03-22 16:02:44.320
49b5d06b-cf2b-4e1c-8b7c-ddcf769cfceb,0.68,0.36,-0.93,,,,2024-03-22 16:03:13.753
49b6aaa5-f3ad-41d9-9460-20e58e5eb74d,2.2,13.65,1.81,,,,2024-03-22 15:59:59.750
49b6dc8b-d7fb-4dc5-a37d-cbe6a2256b91,0.83,0.13,0.67,,,,2024-03-22 15:59:43.730
49ba3a06-df2c-405c-bf39-e2fa17308935,-0.07,0.09,0.99,,,,2024-03-22 16:01:25.706
49be5bfb-f836-49e8-9252-501bcb66bd3b,0.21,0.13,1.12,,,,2024-03-22 16:00:57.160
49c4299a-37f6-49f8-9661-25c2ef2b3f2e,0.22,0.47,-0.72,,,,2024-03-22 16:03:20.673
49c7162d-69f2-4ff7-989f-bac4ffd62a03,-0.15,0.03,0.0,,,,2024-03-22 16:01:34.296
49cad163-9fdd-422d-8711-843206f97822,-0.07,0.93,-0.56,,,,2024-03-22 16:00:37.822
49cb13a5-80a3-49ba-a123-7a81d72782e4,0.01,0.77,0.08,,,,2024-03-22 16:00:22.431
49cbeed8-5051-4830-a35d-9a9d39d568e7,-0.92,0.23,-0.18,,,,2024-03-22 16:05:30.453
49cf7e77-9ef7-4d85-ac5b-216a9e8a3a4d,0.03,0.58,0.26,,,,2024-03-22 16:00:41.773
49d00817-16dd-47e1-865c-84109a7c2021,-2.34,3.28,2.12,,,,2024-03-22 16:02:05.020
49d058f6-07b2-4764-a4f6-834b0d969e1e,-0.33,0.36,-0.88,,,,2024-03-22 16:04:55.844
49d112cf-b012-4bd1-9d34-9b6b2eebdb5e,-0.11,0.17,1.24,,,,2024-03-22 16:05:10.967
49d14bab-9f55-407b-8d89-da5c267c0d69,0.31,0.85,-0.63,,,,2024-03-22 16:00:37.690
49d2f68f-ec36-4257-ab2e-cd7aeb85297f,-0.51,0.75,0.35,,,,2024-03-22 16:05:56.686
49d36799-a5f4-47d1-a81d-5c61125a1c2a,-0.14,-0.04,0.24,,,,2024-03-22 16:00:07.218
49de5bba-a565-4612-ae37-e1decbddef0e,-0.04,1.17,-0.06,,,,2024-03-22 16:00:33.000
49df4b05-9cc7-4b28-8028-8868345d6e72,-0.51,0.39,0.62,,,,2024-03-22 16:05:53.808
49ec5f19-071d-4e51-a46c-96a5c8b3a8db,0.74,0.57,0.89,,,,2024-03-22 16:00:42.453
49f0f9cb-dd2f-40f8-8c7d-a923c2315f98,0.42,0.09,0.3,,,,2024-03-22 16:05:17.809
49f247af-f88e-4547-b75d-5f77f8deeda1,0.83,3.54,-0.76,,,,2024-03-22 16:04:12.379
49f76273-58ed-436d-8e16-5722e4af5cf8,0.42,0.76,0.11,,,,2024-03-22 16:04:52.833
49f8dde6-e7cd-4cfb-9eba-3a81bd5098fb,1.05,-0.37,-2.06,,,,2024-03-22 16:04:18.495
49f91b12-7ca3-4930-b946-b756405d26bd,0.1,-0.13,0.02,,,,2024-03-22 16:05:03.451
49faf7b0-f743-467e-be5c-503b3bdec6de,-0.01,-0.1,1.05,,,,2024-03-22 16:01:24.613
49fd01e4-b5f4-4193-bdf2-d64f235561a1,-0.04,-0.28,-0.46,,,,2024-03-22 16:05:11.149
49fdd930-0142-4c16-8efc-5186717cf24f,0.55,0.32,0.07,,,,2024-03-22 16:00:47.897
4a004fc5-745c-4d11-98f1-351439927c07,-6.29,0.53,-6.22,,,,2024-03-22 16:01:45.142
4a00ece8-36d0-4ad5-99ae-3146ab92f7ac,0.73,-0.48,-0.4,,,,2024-03-22 16:03:02.900
4a020cee-502e-4294-8f09-f2492bb2f79d,-0.55,0.6,-0.96,,,,2024-03-22 16:05:28.882
4a0402d4-ff8a-4063-b4f1-0c05b78bf055,0.43,-1.88,-0.09,,,,2024-03-22 15:59:49.744
4a136acd-8ed7-4c17-bcda-0f6387e801e5,-0.09,0.83,0.32,,,,2024-03-22 16:04:48.156
4a1b2f69-2309-4006-8d42-9ffb93344000,-1.48,-0.19,-0.71,,,,2024-03-22 16:06:01.774
4a1d36d5-1231-43bd-bb8f-4a844383a518,-0.62,0.49,0.82,,,,2024-03-22 16:05:53.992
4a22b187-b692-42dd-8869-31729a68c509,0.23,-0.92,0.09,,,,2024-03-22 16:01:13.152
4a22cc5e-3426-438d-a8e6-4a047b6c39cb,1.78,-1.28,0.85,,,,2024-03-22 16:03:54.473
4a231220-c984-47e0-8bac-1d89e4e523da,-0.51,-0.32,0.11,,,,2024-03-22 16:00:08.928
4a239592-5e32-4cce-9bb8-90ccf8721706,0.77,0.27,-0.1,,,,2024-03-22 16:03:51.182
4a24d0fd-ee27-494a-9922-e0907b468d55,0.09,0.97,-0.37,,,,2024-03-22 16:03:22.201
4a2a4bc7-6a44-4881-b339-3859f73bb231,0.08,0.59,-0.11,,,,2024-03-22 16:01:19.304
4a2a552e-f326-4f65-ba20-719d2a9e4307,0.28,1.38,-0.8,,,,2024-03-22 16:04:07.069
4a2aa121-5f8f-4c4d-b8d9-004167450d32,1.02,-2.65,-4.13,,,,2024-03-22 16:04:17.958
